,income_50k
186194,0
134220,0
127916,0
135404,0
50435,0
46583,0
102499,0
181004,0
17797,0
80081,0
82004,0
100481,0
16375,0
105468,0
194154,0
141841,0
152728,0
188754,0
106638,0
91525,0
188940,1
17909,0
6559,0
187728,1
17157,0
22153,0
45200,1
172263,0
135325,0
161142,0
118084,0
118956,0
26196,0
56837,0
66527,0
37322,0
123493,0
165513,0
37141,0
11900,0
184498,0
63704,1
27832,0
60834,0
104511,0
158705,1
102351,0
58742,1
178521,0
148891,0
177125,0
44613,0
23994,0
190114,0
107674,0
130163,0
119235,0
22234,0
31205,0
48820,0
9708,0
114745,0
70291,0
70656,0
147514,0
159791,0
9995,0
116175,0
104006,0
149812,0
154752,0
11536,0
190995,0
198252,1
146735,0
824,0
117926,0
178907,0
69240,0
150956,0
134354,0
192895,0
14346,1
102218,0
94319,0
196292,0
184456,0
50917,0
118568,0
189069,0
176102,0
72614,0
104333,0
156694,0
58186,1
34638,0
149174,0
153590,0
21287,0
194270,0
98206,0
159587,0
133453,0
17023,0
182506,0
130546,0
92396,0
8088,1
168394,0
20528,0
28622,0
89524,1
147781,0
63602,0
7147,0
49046,0
58067,0
13449,0
113011,0
52080,0
79801,0
75033,1
119415,0
169744,0
42946,0
158763,0
85870,0
180861,0
88026,0
122698,1
159012,0
5081,1
35457,0
129268,0
126070,0
163169,0
67720,0
69503,0
54925,0
152804,0
83740,0
141260,0
175033,0
106596,0
156603,0
167518,1
130739,0
83639,0
191303,0
153191,0
15772,0
7281,0
180038,0
69542,0
2016,0
111089,0
121890,0
67552,0
36513,0
49408,0
150900,0
175834,0
103844,0
105406,0
81796,1
31458,0
63848,0
46428,0
193134,0
71438,0
33020,0
129842,0
161424,0
10542,0
3665,0
37742,0
30209,0
127387,0
162176,0
62953,0
112801,0
159832,0
46446,0
194960,0
60113,0
142154,0
161406,0
55774,0
195121,0
45427,0
62109,0
65757,0
76572,0
122967,0
40108,0
183865,0
187385,0
116672,0
66704,0
124504,0
115664,0
135004,1
97001,0
35314,0
31552,0
139545,0
131574,0
118945,0
179203,0
52185,0
58050,1
13607,0
101046,0
140564,0
137485,0
21091,0
8517,0
190188,0
20541,0
6418,0
182226,1
9772,0
14839,0
47269,0
165207,0
124006,0
21334,0
82150,0
159134,0
50005,0
15,0
165070,0
155899,0
42651,0
113282,0
125786,0
121717,0
136594,0
129452,0
65860,1
129781,0
42634,0
51283,0
161183,0
47170,0
47219,1
189757,0
150480,0
35416,0
94393,0
86821,0
68084,0
183686,0
76189,0
104110,0
164449,0
131143,0
36495,0
17359,0
157610,0
99813,0
175811,0
188307,0
8899,0
126114,0
91457,0
92652,0
68186,0
40318,0
46238,0
84338,0
22042,0
54894,0
40825,0
90324,0
48349,0
183039,0
93921,0
73896,0
98976,0
47834,0
170444,0
132617,0
26547,0
190966,0
140098,0
67962,0
193204,0
2995,0
27781,0
174422,0
131728,0
163836,0
97196,0
67849,0
109619,0
198039,0
24156,0
102983,0
16372,0
28865,0
138742,0
19027,0
169160,0
50491,0
85500,0
25075,0
161345,0
6914,0
105035,0
32717,0
40011,0
9125,0
94780,0
944,0
164796,0
160615,1
91544,0
160798,0
139696,0
192005,0
176168,0
38902,0
28310,0
74083,0
66553,0
88982,0
92336,0
74585,0
198138,1
99315,0
58878,0
65988,0
50554,0
131483,0
95623,0
79891,0
35116,0
37226,0
155755,1
103839,0
42306,0
10217,0
143594,0
185502,0
139468,1
98199,0
91942,0
3189,0
87594,0
163728,0
82722,0
28383,0
109405,0
169846,0
83998,0
162029,0
160125,0
128590,0
13753,0
13986,0
119288,0
72411,0
86798,0
9810,0
56576,0
175151,0
100427,0
88636,0
61368,0
57463,0
141201,0
136565,0
27830,0
22208,0
47243,0
155027,0
104371,0
67303,0
108453,0
190041,0
74917,0
114974,0
70891,0
56110,0
47723,0
13940,0
35239,0
19783,0
151007,0
197790,0
163598,0
109851,0
528,0
111038,0
2369,0
145392,0
178078,0
168828,0
77288,0
165096,0
71013,0
33192,0
103395,0
109284,0
49723,0
164087,0
103776,0
137255,1
154385,0
190882,0
44515,1
9482,0
58871,0
19203,0
90058,0
47899,0
180900,0
10666,0
4132,0
185303,0
19500,0
106764,0
65655,0
16765,0
181424,0
60222,0
199143,0
188176,0
69880,0
128282,0
150990,0
151679,0
82063,0
2019,0
2179,0
133144,0
50246,0
35329,0
147272,0
163563,0
51350,0
62883,0
90123,0
166463,0
194054,0
25367,0
54685,0
54444,0
55712,0
51716,0
112640,0
144074,0
184767,0
79628,0
185446,0
28228,0
73914,0
77876,0
15933,0
36191,0
73268,0
196155,0
8744,0
6580,0
73821,0
157833,0
2526,0
161628,0
123499,0
165027,0
98665,0
174298,0
38149,0
115441,0
166290,0
131138,0
182421,0
126694,1
195757,0
39633,0
117959,0
181211,0
167032,0
80172,0
99450,0
66605,0
15763,0
87557,0
23484,0
104127,0
90973,0
186541,0
139317,0
37717,0
190395,0
72304,0
70152,0
106445,0
115056,0
174966,0
1832,0
164419,0
11538,0
68011,1
102037,0
169988,0
87517,0
193741,0
189315,0
39268,0
147565,0
55265,0
58090,0
129354,0
64708,0
122972,0
30091,0
12843,0
160841,0
42803,0
84041,0
197459,0
129351,0
116203,0
156120,0
193143,0
46757,0
48073,1
158524,0
7556,0
53072,0
91211,0
178327,0
151910,0
198801,0
17127,1
86280,0
115830,0
77103,0
186316,0
191931,0
51808,0
20485,0
137445,0
84419,0
119154,0
72585,1
36632,0
62054,0
111312,0
130603,0
100587,0
152741,0
166663,0
90500,0
136675,0
79122,0
50172,0
139357,0
10073,1
170235,0
78903,0
70705,0
80569,0
30118,1
45918,0
42202,0
33842,0
183649,0
17282,0
113307,0
6342,0
39588,0
194559,0
105284,0
70205,0
89200,0
132878,0
183899,0
127759,0
179817,0
54618,0
105951,0
85672,0
1924,0
105384,0
153115,0
113205,0
122169,0
60877,0
24070,0
87761,1
186762,0
125077,0
161147,0
139927,0
70276,0
20791,0
94423,0
48819,0
175756,0
79535,0
22367,0
76510,0
132831,0
54086,0
199490,0
161730,0
149286,0
158945,0
72939,1
87241,0
97329,0
55447,0
89776,0
124979,0
73303,1
126899,0
41115,0
158638,0
146310,0
183513,1
137336,0
2922,0
35713,0
15443,0
171745,0
197597,0
50711,0
199235,0
108775,0
184729,0
104519,0
63521,0
162012,0
2459,0
89420,0
10561,0
11173,0
142686,0
190668,0
186848,0
132457,0
96618,0
116614,0
36422,0
138171,0
62971,0
3339,0
136951,0
27675,1
120178,0
150730,0
56074,0
63573,0
103585,0
136480,0
140191,0
136325,0
65469,1
88382,1
148180,0
128789,0
137047,0
105465,0
52320,0
34733,0
101574,0
54152,0
152390,0
56543,0
135966,0
5215,0
187933,0
246,0
151000,0
5448,0
53070,0
147728,0
134606,0
59366,0
170105,0
179974,0
147302,1
48715,0
47226,0
112877,0
97549,0
62983,0
183907,0
134525,0
27991,0
172022,0
155582,0
55029,0
158358,0
185433,0
68674,0
136095,0
97924,0
104642,0
177314,0
182596,0
161413,0
133016,0
53642,0
116225,0
175569,0
33716,0
65200,0
7401,0
12223,0
63194,0
79238,0
159154,0
131880,0
196083,0
47020,1
176797,0
17703,0
32295,0
10543,0
85284,0
16216,0
102663,0
54986,0
72828,0
2460,0
138281,0
154310,0
69030,0
174324,0
33508,0
191266,0
179472,0
153311,0
162416,0
182285,0
151885,0
49327,0
183687,0
21598,0
67882,0
58476,0
4695,0
73758,0
38448,0
100047,0
141007,0
27365,0
169455,0
25103,0
58422,0
93805,0
36675,0
67103,0
43471,0
53558,0
1049,0
134490,0
163446,0
46321,0
90633,0
179021,0
49567,0
112990,0
35209,0
89699,0
96790,0
109379,0
908,0
189019,0
151652,1
136166,0
64617,0
7280,0
44555,0
96832,0
33648,0
139255,1
20542,0
66888,0
108711,0
81228,0
74326,0
184286,0
134301,0
134857,0
31570,0
56,0
66669,0
33870,0
149916,0
56693,0
29886,0
17911,0
107012,0
155674,1
31237,0
18811,0
4961,1
64567,0
150816,0
122001,0
111653,0
170601,0
125630,0
131484,0
94559,0
155157,0
135842,0
62526,0
57517,0
172008,0
32590,0
29867,0
94275,0
165011,0
116353,1
49895,0
122611,0
128936,0
156352,0
56746,0
195806,1
20979,0
134214,0
126264,0
16317,0
96529,0
193940,0
62204,0
114962,0
6770,0
113579,0
160685,0
134981,0
14256,0
193217,0
58829,0
193507,0
173390,0
40479,0
3680,0
122548,0
18025,0
152315,0
161654,0
115610,0
95009,0
116224,0
57877,0
72349,0
76466,0
199188,0
142630,0
155579,0
55846,0
45881,0
5611,0
77621,0
162461,0
195580,0
170027,0
58246,0
169124,0
113905,0
57124,0
55322,1
109707,0
62408,0
109158,0
156870,0
198379,0
137495,0
73710,0
41907,0
102112,1
7152,0
15049,0
95451,0
133175,0
38209,0
134955,0
158938,0
61050,0
109933,0
27540,0
36443,0
188208,0
98679,1
94488,1
93274,0
125843,0
142153,0
187108,0
3094,0
121288,0
87149,1
64411,0
7913,0
8722,0
178410,0
114540,0
50606,0
129741,0
39972,0
6026,0
193419,0
173631,0
184945,0
56087,1
197588,0
118578,0
1669,0
145771,0
33652,0
140910,1
129598,0
71619,0
175869,1
190323,0
181161,0
86485,0
140650,0
43121,0
83020,0
34488,0
185812,0
4862,0
194332,0
11000,0
96176,0
114026,0
76736,0
129796,0
126072,0
98701,0
107770,1
179771,0
74773,0
43346,0
11824,0
174622,0
59598,0
130847,0
142416,0
22146,0
16284,0
18199,0
111283,0
140853,1
18481,0
88330,0
147891,0
193266,0
9427,0
154233,0
130999,0
166100,0
49942,0
158303,0
8809,0
123629,0
144546,0
196239,0
93243,0
148519,0
25888,0
74967,0
41516,0
18390,0
43765,0
190946,0
149126,0
47260,0
143116,0
30663,0
168341,0
198400,0
24259,0
33882,0
135270,0
55897,0
176885,1
154894,0
74939,0
196357,0
128189,0
113108,0
12994,0
65749,0
11615,0
10142,0
197095,1
57814,0
142359,0
75280,0
24637,0
100017,0
132368,0
181474,0
170864,0
163964,1
557,0
96557,0
103184,0
106179,0
21488,0
18041,0
87435,1
113668,0
59436,0
163509,0
123054,1
167297,0
72192,0
131992,0
111587,0
7439,0
11939,0
188896,0
9239,0
88067,0
24296,0
38075,1
84362,0
87350,0
110662,0
14477,0
139638,0
33419,0
142382,0
42791,0
1919,0
110304,0
45806,0
16533,0
191951,0
57256,1
32031,1
109362,0
49640,0
134555,0
96901,0
71617,1
196349,0
44340,0
43572,0
98518,0
2365,0
110804,0
78397,0
87385,0
144503,0
114662,0
121545,0
50642,0
155824,0
27539,0
113799,0
123353,0
33738,0
68337,0
15165,0
24334,0
94063,0
14573,0
155693,0
26403,0
49357,0
180790,0
20756,0
117047,0
78376,0
191263,0
127175,0
3061,0
86444,0
107265,0
82826,0
58774,0
92471,0
182075,0
154122,0
187782,0
38072,0
101160,0
168361,0
73197,0
40563,0
21142,0
160197,0
49960,0
52855,0
20266,1
106677,0
19186,0
182141,1
84095,0
119188,0
123622,0
16090,0
62439,0
6168,0
111856,0
9483,0
78600,0
122991,0
26864,0
100741,0
149500,0
125074,0
3811,0
18770,0
177272,0
134252,0
67359,0
17224,0
162986,0
182818,0
182493,0
99713,0
10369,0
174594,0
133838,0
64744,0
181828,0
15045,0
175858,0
118763,0
98134,0
174005,0
154234,0
147739,0
186559,0
99741,0
125816,0
6636,0
90015,0
102332,0
185995,0
184629,0
129690,0
139508,0
108421,1
119871,0
79272,0
146317,0
112025,0
185225,0
184564,0
170552,0
78938,0
80357,0
189082,0
178319,0
113139,0
13789,0
45744,0
10537,0
55544,0
114263,1
148185,0
197842,0
121579,0
65072,0
162512,0
45592,0
80385,0
179704,0
56934,0
135168,0
173290,0
58123,0
25784,0
15956,0
167828,0
158261,0
86422,0
183786,0
72774,0
125248,0
114655,0
174305,0
78970,0
191998,0
9043,0
34705,0
20967,0
27295,0
33491,0
12319,0
186876,0
49030,0
98899,0
21466,0
10374,0
166968,0
164716,0
19694,0
160107,0
184771,0
150123,0
60639,0
17326,0
193703,0
136069,0
72110,0
166650,0
16452,0
180360,0
102257,0
46239,0
15274,0
87567,0
74331,0
9477,0
35005,0
177014,0
3810,0
32476,0
38465,0
167025,0
91549,0
134226,0
189178,0
114959,0
166232,0
62288,0
46224,0
181915,0
15981,0
38821,0
100159,0
162677,0
129767,0
183969,0
178283,0
182007,0
15725,0
71184,1
17591,0
52372,0
84912,0
22232,0
177993,0
68360,0
39878,0
4647,0
110586,0
123690,0
177953,0
118399,0
159844,0
33840,0
29171,0
66851,0
93878,1
138361,0
109596,0
155070,0
164167,0
147886,0
109395,0
144219,0
32394,0
46886,0
46840,0
12258,0
78426,1
62968,0
88310,0
16730,0
17746,0
129953,0
32128,0
41165,0
117432,0
44707,0
194801,0
91050,0
112214,0
73265,0
38583,0
64834,0
12829,0
97036,0
137011,0
126529,0
50350,1
124387,0
84891,0
111111,0
33950,0
106119,0
69820,1
110065,0
92771,0
120148,0
134418,0
14518,0
165302,0
196655,0
151068,0
168082,0
97132,1
105655,0
160403,0
104364,0
51138,0
92702,0
137915,0
101711,0
87732,0
173720,0
63169,0
180088,0
41906,0
49504,0
93319,0
25298,0
81314,0
43917,0
177819,0
76916,0
87495,0
36988,0
38167,0
27388,0
39490,0
24082,0
145344,0
109693,1
74461,0
54499,0
59966,0
122000,0
188016,0
188922,0
82631,0
22122,0
68573,0
65561,0
126134,0
91060,0
29906,0
170386,0
179142,1
122616,0
27767,0
63489,0
5706,0
62269,0
90770,0
199079,0
184805,0
76216,0
21342,0
89369,0
199012,0
61391,0
188011,0
4792,1
112077,0
90730,0
319,0
38533,0
10581,0
94226,0
114822,0
113516,0
5917,0
191092,0
82197,0
121868,0
55055,0
7239,0
54932,0
25864,0
185232,0
116177,1
9015,0
76222,0
71786,0
32720,0
75513,0
57039,0
17132,0
138498,0
72161,0
67807,0
186225,0
160642,0
174964,1
71425,0
65820,0
188322,0
132826,0
85232,0
23933,0
29364,0
65440,0
84827,0
69431,0
101707,0
114381,0
128196,1
196494,0
26387,0
164169,0
174213,0
39052,0
189510,0
184278,0
7050,0
112676,0
34417,0
79971,0
23308,0
177637,0
27355,0
31027,0
129693,0
138752,0
103183,1
179411,0
73220,0
81613,0
22119,0
78555,0
76236,0
82858,0
65983,0
126909,0
115932,0
146636,0
72725,0
69566,0
106911,0
143320,0
177705,0
10524,0
161443,0
68389,1
142997,0
136573,0
146301,1
3824,0
171602,0
23496,0
57284,0
188859,0
97648,0
7980,0
160584,0
81580,0
3870,1
56082,0
9118,0
159711,0
48200,0
10329,0
168787,0
95401,0
87002,0
31435,0
60293,0
63018,0
8494,0
177611,0
6055,0
115568,0
41114,0
46320,0
109024,0
118074,0
56130,0
91817,0
62841,0
142472,0
10278,0
17890,0
62454,0
106916,0
86802,0
49973,0
10578,0
136230,0
179688,0
79510,0
89623,0
190710,0
22110,1
81730,0
183037,0
184191,0
65744,0
68963,0
4747,0
32040,0
183543,0
174896,0
75593,0
135822,0
31238,0
66725,0
184809,0
86931,0
3018,0
187565,0
183232,0
16385,0
164414,0
62481,0
198929,0
139189,0
109646,0
79056,0
117650,0
57918,0
178906,0
177128,1
150078,0
102716,0
123123,1
2419,0
20080,1
67430,0
199259,0
90290,0
71989,0
70242,0
23101,0
149996,0
21560,1
82557,0
32965,0
60554,0
130947,0
149860,0
35952,0
134644,0
135691,0
30153,0
194786,0
23532,0
105637,0
174210,1
90624,0
163380,0
106201,0
66982,0
118229,0
158736,0
26065,0
16523,0
39924,0
125415,0
170484,0
40489,0
41370,0
62115,0
167660,0
51700,1
60241,0
138505,0
168793,0
120233,0
173978,0
81498,0
177312,0
119593,0
95422,0
40939,0
48031,0
42225,0
31270,0
167639,0
182059,0
82070,0
140131,0
89629,0
99253,0
95603,0
74668,0
155801,0
127992,0
146299,0
37955,0
160574,0
96023,0
142687,0
79176,1
198804,0
136322,0
27266,0
5918,0
169607,0
162128,0
28468,0
104845,0
173093,0
58926,0
95390,0
11260,0
72690,0
55551,0
43237,0
31771,0
44647,0
76299,0
59992,0
169447,0
80453,0
151264,0
126975,0
12791,0
133214,1
88182,1
189447,0
149928,0
115575,0
180472,0
122059,0
195796,0
93051,0
186027,0
102498,0
141819,0
19231,0
48369,0
81746,0
126277,1
185680,0
137590,0
150048,0
47878,0
2347,0
199066,0
165783,0
69589,0
80406,0
25171,0
180364,0
40758,0
175229,0
64611,0
151788,0
86212,0
51833,0
71281,0
54996,0
91145,0
156559,0
26925,0
98123,0
109219,0
31705,0
107128,0
12045,0
94071,0
55340,0
8573,0
110339,0
167781,0
29816,0
57941,0
139758,0
185966,0
35183,0
198084,1
63115,0
179877,0
130044,0
10425,0
1950,0
21254,0
76987,0
192714,0
14728,0
155056,0
100251,0
20081,0
151940,1
165143,0
85041,0
2274,0
132332,0
12958,0
45425,0
34157,0
60460,0
169046,0
152418,1
95310,0
88308,0
6875,0
175141,1
37356,0
120967,1
24803,0
134874,0
62228,0
6283,0
133169,0
63236,0
199340,0
179821,0
42884,0
55324,0
120887,0
158306,0
61962,0
157906,0
8755,0
35180,0
19379,0
15511,0
255,0
82089,0
94811,0
140004,0
79065,0
98403,0
67365,0
196100,1
63457,0
153940,0
108335,0
160415,0
86302,0
23135,0
154262,0
18926,1
182618,0
176864,1
164075,0
147058,0
47860,0
29757,0
104039,0
182623,0
51625,0
184913,0
16141,0
157070,0
64446,0
142999,0
147044,0
124089,0
92369,0
154194,0
108870,0
161315,0
52397,0
28107,0
93447,0
82606,0
129714,0
86128,0
46784,0
83119,0
167674,0
170812,0
28643,0
117753,0
103124,0
11948,0
94339,0
35633,0
191779,0
7896,0
176397,1
174315,0
149982,0
111458,0
115054,0
11284,0
46858,0
122452,0
139034,0
194573,0
26550,0
71932,0
170104,0
29978,0
74086,0
132098,1
60419,0
74081,0
81330,0
39211,0
84348,0
193004,1
36,0
129501,0
157275,1
144632,0
17967,0
77794,0
73263,0
72403,1
28652,0
163798,0
58431,0
182502,0
20129,0
28908,0
148767,0
116479,0
199350,0
190393,1
131535,1
88390,0
30065,0
156569,1
80808,0
144822,0
68659,0
93012,1
83761,0
134346,0
141261,0
58355,1
110444,0
89894,0
33604,0
141999,0
20459,0
194251,0
29982,0
170182,0
102649,0
186006,0
18922,0
61972,0
170926,0
143471,0
47229,0
59910,0
70731,0
182499,0
32434,0
31469,0
122685,0
138176,0
83704,0
78898,0
92529,0
49303,0
54979,0
64760,0
100953,0
191109,0
43073,0
198549,0
51119,0
25447,0
32763,0
89057,0
44531,0
172104,0
10652,0
14924,0
63152,0
19373,0
25996,0
55355,1
150993,0
24620,0
126885,0
17662,0
39862,0
190249,0
193989,0
195566,0
173556,0
176698,0
77642,0
68875,0
51712,0
143631,1
139615,0
49514,0
112263,0
111824,0
162001,0
38292,0
182904,1
33159,0
128937,0
102032,0
124751,0
67923,0
569,1
79732,0
14655,0
182858,0
16676,0
70832,0
57005,0
108643,0
83270,1
195548,0
160879,0
42423,0
130118,0
148335,0
74012,0
127071,0
161522,0
31096,0
1894,0
16727,0
17948,0
84030,0
92241,0
184371,0
50141,0
83742,1
150216,0
21423,0
153250,0
152878,0
138739,0
15076,0
147678,0
127182,0
198574,0
30764,0
50636,0
25980,0
138072,1
171698,0
188446,0
47337,0
80571,0
176571,0
127590,0
191412,0
127925,1
195708,1
83845,0
59592,0
9319,0
87803,1
183206,0
161588,0
57324,0
46988,0
194033,0
20991,0
183317,0
110083,0
142985,1
129035,0
22196,0
135560,0
73067,0
10613,0
170614,0
40899,0
106250,0
133015,0
10602,0
65215,0
177527,0
97796,0
140980,0
130055,0
17657,0
130644,0
160963,0
57101,0
34141,0
70251,0
144120,0
112467,0
197823,0
51626,0
154112,0
43113,0
142830,0
160968,0
160528,0
29462,0
125621,0
32664,0
119543,1
99810,0
185199,0
198332,0
88683,0
177483,0
109771,1
59067,0
54362,0
29987,0
55457,0
55784,0
7051,0
58809,0
162581,0
57927,0
84923,0
188562,0
161630,0
117531,0
137769,0
21753,0
164158,0
150773,0
176268,1
145198,0
49660,0
14610,0
30642,0
130920,0
13331,0
63013,0
192797,0
70520,0
79935,0
180164,0
119289,0
155200,0
89662,1
93658,0
160468,0
17849,0
22510,0
140691,0
120348,0
147308,0
112749,0
81114,0
87286,0
94367,0
40379,0
39183,0
78256,0
107893,0
71700,0
103498,0
32954,0
28788,0
97938,0
149594,0
194266,0
141397,0
168769,0
62827,0
85439,0
112961,0
194417,0
192674,0
107715,0
71104,0
88643,0
45724,0
104175,0
182699,0
146114,0
20239,0
25464,0
174343,0
196912,0
16084,0
51064,0
134447,0
72480,0
128796,0
17697,0
142195,0
95207,0
18354,0
104097,0
125305,0
117225,0
152786,0
13426,0
12169,0
71938,0
94524,0
28548,0
109000,0
87663,0
138436,0
136672,0
65409,0
1750,0
115508,0
150446,0
172176,1
36874,0
136578,1
86640,1
121619,0
83661,0
137067,0
105008,0
92458,0
69111,0
184380,0
144928,0
140228,0
115985,0
110123,0
87266,0
106549,0
191726,0
19511,0
196524,0
167359,0
36303,0
117705,0
42650,0
53610,0
53657,0
137931,0
38882,0
108971,0
178559,0
81816,0
76095,0
1055,0
46868,0
192651,0
17004,0
67470,0
181779,0
79872,0
112287,0
14147,0
28999,1
132029,0
182994,0
191090,0
83308,0
114987,0
128836,0
96307,0
99181,0
135593,0
146688,1
29651,0
39932,0
82617,0
133067,0
50360,0
107964,0
115017,1
49127,0
113211,0
143263,1
28620,0
99168,0
138721,0
23415,0
96504,0
30955,0
140987,0
22738,0
65849,1
119870,0
187495,0
67327,0
93069,0
153938,0
51070,0
160631,1
23290,0
87958,0
117544,0
129939,0
177566,0
32826,0
54757,0
101758,0
46285,0
138035,0
77039,0
153121,0
83818,0
14948,0
112322,0
167073,0
123236,0
179778,0
145386,0
33706,0
36930,0
73623,0
187466,0
103318,0
112869,0
124473,0
30454,0
117772,0
127805,0
104002,0
141798,0
192922,0
125680,0
69942,0
118415,0
178398,0
94477,0
6929,0
108211,0
133240,0
140362,0
164966,0
83669,0
150623,0
193735,0
194378,1
63513,0
187010,0
73370,0
51726,0
83974,0
95322,1
51929,0
160374,0
39484,1
35166,0
53721,0
97219,0
167620,0
57091,0
60328,0
68369,0
296,1
98640,0
184877,0
151262,0
116413,0
7555,0
7951,0
53826,0
17557,0
115574,0
190922,0
71785,0
102401,0
162671,0
84249,0
106656,1
194429,0
104007,0
162439,0
153563,0
111808,0
159600,0
171999,0
42819,0
199291,0
142405,0
50156,0
63373,0
146650,0
156344,0
8391,0
74987,0
183456,0
134488,0
160276,0
33096,0
103587,0
163861,0
158378,0
16400,0
4762,0
131393,0
50059,0
68686,0
117665,0
9897,0
121371,0
121001,0
45439,0
20674,0
23261,1
100651,0
496,0
108412,0
178127,0
4009,0
60875,1
191838,0
101492,0
74684,0
108467,0
164558,0
8641,0
166818,0
25665,0
167653,0
106122,0
147566,0
104507,1
44721,0
36660,1
2670,0
17166,0
188642,0
114648,0
60380,0
179867,0
99252,0
123198,0
196259,0
67856,0
117240,0
156027,0
113565,1
42655,0
47058,0
93272,0
179170,0
87248,0
122105,0
166791,0
100740,0
78570,0
84754,0
36015,0
153749,0
48829,1
187891,0
24456,0
181477,0
116086,0
74129,0
30957,0
141264,0
102241,0
68056,0
42512,0
74524,0
131088,0
15546,0
170116,0
146699,0
22461,0
1995,0
160746,0
60611,0
14738,0
86012,0
54841,0
177199,0
56098,0
87895,0
24493,1
28933,0
197890,0
193478,0
130445,0
131766,0
37893,0
56479,0
89947,0
177273,0
9434,0
109991,0
2979,0
69541,0
73384,0
1115,0
45998,0
3089,0
46771,0
69433,0
121083,0
136912,0
152325,1
128627,0
92909,0
23605,0
131408,0
113157,0
18829,0
131898,0
23823,0
71221,0
87606,0
187963,0
195363,0
51952,1
154838,0
147842,0
124333,0
106904,0
25480,0
14502,0
7032,0
55959,0
799,0
66670,0
131126,0
427,0
42876,0
45861,0
107187,0
150215,0
114264,0
144689,0
27200,0
80295,0
194500,0
194032,0
1391,0
33122,0
189475,0
140359,0
163269,0
19550,0
164293,1
92790,0
31128,0
65066,0
125923,0
28557,0
145027,0
39379,0
73437,1
196620,0
4024,0
191596,0
129994,0
178383,0
55085,0
90121,0
188941,0
84302,1
62189,0
54960,0
132107,0
199358,0
47201,0
145104,0
56800,0
95714,0
123136,0
150521,0
112585,1
73920,0
58810,0
156228,0
128542,0
11714,0
107505,0
110756,1
136523,0
37325,0
68273,0
12854,0
76369,0
176473,0
18431,0
173742,0
133142,0
175437,0
137498,0
146262,0
131425,0
63731,0
163026,0
67839,0
95029,0
128600,0
5952,0
199182,0
28118,0
114688,0
154405,0
183123,0
66738,0
168057,0
18786,1
24452,1
191723,0
35697,0
188132,1
48301,0
22599,0
20515,0
171524,1
49879,1
194403,0
155023,0
107553,0
83885,0
184545,0
19724,0
91286,0
17178,1
29303,0
165329,0
104450,0
57963,0
67176,0
196992,0
84269,0
49829,0
41971,0
118625,0
116070,0
198388,0
112392,0
103468,0
129573,0
133265,0
89445,0
115756,0
90388,0
21646,0
20206,0
38717,0
161397,0
158295,0
108293,0
183819,1
29819,0
110136,0
33326,0
20603,0
124503,0
92667,0
178135,0
31330,0
148836,0
121996,0
39360,0
8636,0
25170,0
152126,0
16596,0
